date,location,total_cases,total_deaths,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,new_cases_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_100k,handwashing_facilities
2020-04-13,Iraq,1352,76,34,4,33.613,1.889,0.845,0.099,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-14,Iraq,1378,78,26,2,34.259,1.939,0.6459999999999999,0.05,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-15,Iraq,1400,78,22,0,34.806,1.939,0.547,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-16,Iraq,1415,79,15,1,35.179,1.964,0.373,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-17,Iraq,1434,80,19,1,35.652,1.989,0.47200000000000003,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-18,Iraq,1482,81,48,1,36.845,2.0140000000000002,1.193,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-19,Iraq,1482,81,0,0,36.845,2.0140000000000002,0.0,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-20,Iraq,1539,82,57,1,38.262,2.039,1.4169999999999998,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-21,Iraq,1574,82,35,0,39.132,2.039,0.87,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-22,Iraq,1602,83,28,1,39.828,2.064,0.696,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-23,Iraq,1602,83,0,0,39.828,2.064,0.0,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-24,Iraq,1677,83,75,0,41.693000000000005,2.064,1.865,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-25,Iraq,1708,86,31,3,42.464,2.138,0.7709999999999999,0.075,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-26,Iraq,1763,86,55,0,43.831,2.138,1.367,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-27,Iraq,1820,87,57,1,45.248000000000005,2.1630000000000003,1.4169999999999998,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-28,Iraq,1847,88,27,1,45.92,2.188,0.6709999999999999,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-29,Iraq,1847,88,0,0,45.92,2.188,0.0,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-04-30,Iraq,2003,92,156,4,49.798,2.287,3.878,0.099,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-01,Iraq,2085,93,82,1,51.836999999999996,2.312,2.039,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-02,Iraq,2153,94,68,1,53.527,2.3369999999999997,1.6909999999999998,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-03,Iraq,2219,95,66,1,55.168,2.362,1.641,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-04,Iraq,2296,97,77,2,57.082,2.412,1.9140000000000001,0.05,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-05,Iraq,2346,98,50,1,58.326,2.436,1.2429999999999999,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-06,Iraq,2431,102,85,4,60.43899999999999,2.536,2.113,0.099,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-07,Iraq,2480,102,49,0,61.657,2.536,1.218,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-08,Iraq,2543,102,63,0,63.223,2.536,1.5659999999999998,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-09,Iraq,2603,104,60,2,64.715,2.5860000000000003,1.492,0.05,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-10,Iraq,2679,107,76,3,66.605,2.66,1.889,0.075,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-11,Iraq,2767,109,88,2,68.792,2.71,2.188,0.05,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-12,Iraq,2818,110,51,1,70.06,2.735,1.268,0.025,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-13,Iraq,2913,112,95,2,72.422,2.785,2.362,0.05,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-14,Iraq,3032,115,119,3,75.381,2.859,2.9589999999999996,0.075,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-15,Iraq,3143,115,111,0,78.14,2.859,2.76,0.0,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-16,Iraq,3193,117,50,2,79.383,2.909,1.2429999999999999,0.05,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-17,Iraq,3260,121,67,4,81.04899999999999,3.008,1.666,0.099,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-18,Iraq,3404,123,144,2,84.62899999999999,3.0580000000000003,3.58,0.05,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-19,Iraq,3554,127,150,4,88.35799999999999,3.157,3.7289999999999996,0.099,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-20,Iraq,3611,131,57,4,89.77600000000001,3.2569999999999997,1.4169999999999998,0.099,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-21,Iraq,3724,134,113,3,92.585,3.3310000000000004,2.8089999999999997,0.075,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-22,Iraq,3877,140,153,6,96.389,3.4810000000000003,3.804,0.149,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-23,Iraq,3964,147,87,7,98.552,3.655,2.1630000000000003,0.174,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-24,Iraq,4272,152,308,5,106.209,3.779,7.657,0.124,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-25,Iraq,4469,160,197,8,111.10700000000001,3.978,4.898,0.19899999999999998,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-26,Iraq,4632,163,163,3,115.15899999999999,4.052,4.052,0.075,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-27,Iraq,4848,169,216,6,120.53,4.202,5.37,0.149,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2020-05-28,Iraq,5135,175,287,6,127.665,4.351,7.135,0.149,,,,,40222503.0,88.125,20.0,3.1860000000000004,1.9569999999999999,15663.986,1.4,94.57600000000001
2019-12-31,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-01,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-02,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-03,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-04,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-05,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-06,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-07,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-08,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-09,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-10,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-11,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-12,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-13,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-14,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-15,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-16,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-17,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-18,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-19,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-20,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-21,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-22,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-23,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-24,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-25,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-26,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-27,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-28,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-29,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-30,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-01-31,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-01,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-02,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-03,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-04,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-05,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-06,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-07,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-08,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-09,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-10,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-11,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-12,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-13,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-14,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-15,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-16,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-17,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-18,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-19,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-20,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-21,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-22,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-23,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-24,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-25,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-26,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,,,,,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-27,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,23.0,23.0,0.067,0.067,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-28,Iceland,0,0,0,0,0.0,0.0,0.0,0.0,36.0,13.0,0.105,0.038,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-02-29,Iceland,1,0,1,0,2.93,0.0,2.93,0.0,68.0,32.0,0.19899999999999998,0.094,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-01,Iceland,1,0,0,0,2.93,0.0,0.0,0.0,90.0,22.0,0.264,0.064,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-02,Iceland,3,0,2,0,8.791,0.0,5.861000000000001,0.0,138.0,48.0,0.40399999999999997,0.141,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-03,Iceland,6,0,3,0,17.582,0.0,8.791,0.0,183.0,45.0,0.536,0.132,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-04,Iceland,16,0,10,0,46.886,0.0,29.304000000000002,0.0,264.0,81.0,0.774,0.237,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-05,Iceland,26,0,10,0,76.19,0.0,29.304000000000002,0.0,326.0,62.0,0.955,0.182,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-06,Iceland,35,0,9,0,102.564,0.0,26.374000000000002,0.0,383.0,57.0,1.122,0.16699999999999998,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-07,Iceland,43,0,8,0,126.007,0.0,23.443,0.0,441.0,58.0,1.2919999999999998,0.17,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-08,Iceland,53,0,10,0,155.311,0.0,29.304000000000002,0.0,478.0,37.0,1.401,0.10800000000000001,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-09,Iceland,55,0,2,0,161.172,0.0,5.861000000000001,0.0,576.0,98.0,1.6880000000000002,0.287,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-10,Iceland,65,0,10,0,190.476,0.0,29.304000000000002,0.0,745.0,169.0,2.1830000000000003,0.495,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-11,Iceland,70,0,5,0,205.128,0.0,14.652000000000001,0.0,894.0,149.0,2.62,0.43700000000000006,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-12,Iceland,85,0,15,0,249.084,0.0,43.956,0.0,1147.0,253.0,3.361,0.741,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-13,Iceland,117,0,32,0,342.85699999999997,0.0,93.773,0.0,1504.0,357.0,4.407,1.046,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-14,Iceland,117,0,0,0,342.85699999999997,0.0,0.0,0.0,1827.0,323.0,5.354,0.9470000000000001,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-15,Iceland,138,0,21,0,404.39599999999996,0.0,61.538000000000004,0.0,2902.0,1075.0,8.504,3.15,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-16,Iceland,178,0,40,0,521.612,0.0,117.21600000000001,0.0,4609.0,1707.0,13.505999999999998,5.002,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-17,Iceland,199,0,21,0,583.15,0.0,61.538000000000004,0.0,6009.0,1400.0,17.609,4.103,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-18,Iceland,247,0,48,0,723.81,0.0,140.659,0.0,7837.0,1828.0,22.965999999999998,5.357,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-19,Iceland,250,0,3,0,732.6010000000001,0.0,8.791,0.0,9148.0,1311.0,26.807,3.842,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-20,Iceland,330,1,80,1,967.033,2.93,234.43200000000002,2.93,9727.0,579.0,28.504,1.6969999999999998,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-21,Iceland,409,1,79,0,1198.535,2.93,231.502,0.0,10077.0,350.0,29.53,1.026,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-22,Iceland,473,1,64,0,1386.0810000000001,2.93,187.546,0.0,10260.0,183.0,30.066,0.536,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-23,Iceland,568,1,95,0,1664.469,2.93,278.388,0.0,10719.0,459.0,31.410999999999998,1.345,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-24,Iceland,588,2,20,1,1723.0770000000002,5.861000000000001,58.608000000000004,2.93,11686.0,967.0,34.245,2.8339999999999996,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-25,Iceland,648,2,60,0,1898.901,5.861000000000001,175.824,0.0,12574.0,888.0,36.847,2.602,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-26,Iceland,737,2,89,0,2159.7070000000003,5.861000000000001,260.806,0.0,13572.0,998.0,39.771,2.925,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-27,Iceland,802,2,65,0,2350.183,5.861000000000001,190.476,0.0,14594.0,1022.0,42.766000000000005,2.995,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-28,Iceland,890,2,88,0,2608.0589999999997,5.861000000000001,257.875,0.0,15443.0,849.0,45.254,2.488,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-29,Iceland,963,2,73,0,2821.978,5.861000000000001,213.919,0.0,16443.0,1000.0,48.185,2.93,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-30,Iceland,1020,2,57,0,2989.011,5.861000000000001,167.033,0.0,17863.0,1420.0,52.346000000000004,4.1610000000000005,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-03-31,Iceland,1086,2,66,0,3182.4179999999997,5.861000000000001,193.407,0.0,19475.0,1612.0,57.07,4.724,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-01,Iceland,1135,2,49,0,3326.007,5.861000000000001,143.59,0.0,20889.0,1414.0,61.213,4.144,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-02,Iceland,1220,2,85,0,3575.092,5.861000000000001,249.084,0.0,22154.0,1265.0,64.92,3.707,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-03,Iceland,1319,4,99,2,3865.2009999999996,11.722000000000001,290.11,5.861000000000001,23599.0,1445.0,69.155,4.234,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-04,Iceland,1364,4,45,0,3997.07,11.722000000000001,131.868,0.0,25353.0,1754.0,74.295,5.14,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-05,Iceland,1417,4,53,0,4152.380999999999,11.722000000000001,155.311,0.0,27839.0,2486.0,81.579,7.285,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-06,Iceland,1486,4,69,0,4354.579000000001,11.722000000000001,202.19799999999998,0.0,28951.0,1112.0,84.838,3.259,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-07,Iceland,1562,6,76,2,4577.289000000001,17.582,222.71099999999998,5.861000000000001,30906.0,1955.0,90.56700000000001,5.729,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-08,Iceland,1586,6,24,0,4647.619000000001,17.582,70.33,0.0,32582.0,1676.0,95.478,4.9110000000000005,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-09,Iceland,1616,6,30,0,4735.531,17.582,87.912,0.0,34084.0,1502.0,99.88,4.401,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-10,Iceland,1648,6,32,0,4829.304,17.582,93.773,0.0,34594.0,510.0,101.374,1.495,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-11,Iceland,1675,7,27,1,4908.425,20.513,79.12100000000001,2.93,35212.0,618.0,103.185,1.811,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-12,Iceland,1689,8,14,1,4949.451,23.443,41.026,2.93,35447.0,235.0,103.874,0.6890000000000001,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-13,Iceland,1701,8,12,0,4984.615,23.443,35.165,0.0,36298.0,851.0,106.368,2.494,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-14,Iceland,1711,8,10,0,5013.919,23.443,29.304000000000002,0.0,37345.0,1047.0,109.436,3.068,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-15,Iceland,1720,8,9,0,5040.293,23.443,26.374000000000002,0.0,38163.0,818.0,111.833,2.397,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-16,Iceland,1727,8,7,0,5060.806,23.443,20.513,0.0,39495.0,1332.0,115.736,3.903,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-17,Iceland,1739,8,12,0,5095.971,23.443,35.165,0.0,41050.0,1555.0,120.29299999999999,4.5569999999999995,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-18,Iceland,1754,8,15,0,5139.927,23.443,43.956,0.0,42721.0,1671.0,125.19,4.897,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-19,Iceland,1760,9,6,1,5157.509,26.374000000000002,17.582,2.93,43102.0,381.0,126.306,1.1159999999999999,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-20,Iceland,1771,9,11,0,5189.744000000001,26.374000000000002,32.234,0.0,43790.0,688.0,128.322,2.016,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-21,Iceland,1773,10,2,1,5195.604,29.304000000000002,5.861000000000001,2.93,44427.0,637.0,130.189,1.867,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-22,Iceland,1778,10,5,0,5210.255999999999,29.304000000000002,14.652000000000001,0.0,45052.0,625.0,132.02100000000002,1.8319999999999999,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-23,Iceland,1785,10,7,0,5230.769,29.304000000000002,20.513,0.0,45245.0,193.0,132.586,0.5660000000000001,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-24,Iceland,1789,10,4,0,5242.491,29.304000000000002,11.722000000000001,0.0,45930.0,685.0,134.593,2.0069999999999997,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
2020-04-25,Iceland,1789,10,0,0,5242.491,29.304000000000002,0.0,0.0,46311.0,381.0,135.71,1.1159999999999999,341250.0,3.404,37.3,14.431,9.207,46482.958,2.91,
